time,gFx,gFy,gFz,TgF
17.63698817,-0.1496,0.7454,-0.6669,1.011
17.63956703,-0.1515,0.7449,-0.663,1.009
17.64201041,-0.152,0.7488,-0.6625,1.011
17.64457265,-0.152,0.7522,-0.6639,1.015
17.64701421,-0.1535,0.7527,-0.663,1.015
17.6495526,-0.1535,0.7503,-0.6649,1.014
17.65193109,-0.1559,0.7483,-0.6649,1.013
17.65463437,-0.1549,0.7517,-0.661,1.013
17.65696385,-0.1554,0.7522,-0.663,1.015
17.65928489,-0.1549,0.7512,-0.662,1.013
17.66142921,-0.1549,0.7547,-0.663,1.016
17.66385817,-0.1549,0.7542,-0.662,1.015
17.66679317,-0.1539,0.7556,-0.6635,1.017
17.66934473,-0.1515,0.7556,-0.6615,1.016
17.6722688,-0.153,0.7551,-0.6639,1.017
17.67453692,-0.153,0.7556,-0.6625,1.016
17.67740442,-0.1515,0.7551,-0.6635,1.017
17.67967494,-0.1515,0.7581,-0.661,1.017
17.68106484,-0.15,0.7571,-0.6649,1.019
17.68468374,-0.1481,0.7537,-0.663,1.015
17.68642755,-0.1505,0.7537,-0.6639,1.016
17.68849567,-0.1496,0.7542,-0.6625,1.015
17.69120551,-0.1491,0.7547,-0.6615,1.015
17.69360426,-0.1466,0.7561,-0.663,1.016
17.69589083,-0.15,0.7532,-0.6639,1.015
17.69814088,-0.1496,0.7532,-0.6659,1.016
17.70177317,-0.1505,0.7527,-0.6639,1.015
17.70322176,-0.1491,0.7537,-0.6639,1.015
17.70574229,-0.15,0.7532,-0.6644,1.016
17.70873609,-0.1476,0.7547,-0.6659,1.017
17.71459067,-0.1461,0.7532,-0.663,1.014
17.71598301,-0.1471,0.7547,-0.663,1.015
17.71633458,-0.1461,0.7498,-0.6654,1.013
17.73005098,-0.1452,0.7517,-0.6683,1.016
17.73060364,-0.1452,0.7507,-0.6683,1.016
17.73076557,-0.1442,0.7498,-0.6674,1.014
17.73089593,-0.1466,0.7488,-0.6654,1.012
17.73100588,-0.1452,0.7483,-0.6683,1.014
17.73122479,-0.1461,0.7503,-0.6654,1.013
17.73260051,-0.1456,0.7493,-0.6654,1.013
17.73519078,-0.1481,0.7488,-0.6635,1.011
17.73746395,-0.1447,0.7473,-0.6639,1.01
17.74065656,-0.1486,0.7464,-0.6649,1.011
17.7429951,-0.1471,0.7454,-0.662,1.008
17.74514406,-0.1491,0.7449,-0.6639,1.009
17.74739854,-0.1491,0.7459,-0.6625,1.009
17.74987104,-0.151,0.7459,-0.6625,1.009
17.75218192,-0.1476,0.7444,-0.663,1.008
17.75443473,-0.1476,0.7464,-0.6625,1.009
