time,gFx,gFy,gFz,TgF
20.92261307,-0.1432,0.7483,-0.6635,1.01
20.92434348,-0.1417,0.7468,-0.6664,1.011
20.93880952,-0.1437,0.7464,-0.6674,1.011
20.93939713,-0.1422,0.7488,-0.6688,1.014
20.93956947,-0.1393,0.7498,-0.6693,1.015
20.93968463,-0.1452,0.7478,-0.6708,1.015
20.93979942,-0.1422,0.7483,-0.6683,1.013
20.93990968,-0.1452,0.7488,-0.6674,1.013
20.94180958,-0.1427,0.7517,-0.6683,1.016
20.9438502,-0.1432,0.7503,-0.6679,1.015
20.94564723,-0.1456,0.7478,-0.6674,1.013
20.94863161,-0.1466,0.7488,-0.6659,1.013
20.95090281,-0.1452,0.7498,-0.6688,1.015
20.95323046,-0.1471,0.7464,-0.6683,1.013
20.95720531,-0.1442,0.7507,-0.6698,1.016
20.95833609,-0.1476,0.7498,-0.6698,1.016
20.96165463,-0.1491,0.7503,-0.6674,1.015
20.96357015,-0.1471,0.7498,-0.6698,1.016
20.96661885,-0.1481,0.7473,-0.6679,1.013
20.96928072,-0.1466,0.7464,-0.6674,1.012
20.97117682,-0.1481,0.7464,-0.6674,1.012
20.97297265,-0.1476,0.7468,-0.6698,1.014
20.97561494,-0.1515,0.7473,-0.6713,1.016
20.97865208,-0.1496,0.7493,-0.6693,1.016
20.98050723,-0.1481,0.7468,-0.6688,1.013
20.98334869,-0.1486,0.7483,-0.6659,1.013
20.98514484,-0.1471,0.7478,-0.6688,1.014
20.98789327,-0.1461,0.7468,-0.6703,1.014
20.99135114,-0.15,0.7464,-0.6669,1.012
20.99340041,-0.1466,0.7478,-0.6683,1.014
20.99562567,-0.1471,0.7483,-0.6674,1.013
20.99772744,-0.1486,0.7434,-0.6683,1.011
21.0013914,-0.1447,0.7459,-0.6688,1.012
21.00245192,-0.1476,0.7459,-0.6693,1.013
21.00519447,-0.1486,0.7503,-0.6693,1.016
21.00862671,-0.1496,0.7488,-0.6683,1.015
21.0094964,-0.1491,0.7478,-0.6693,1.015
21.01245645,-0.1496,0.7444,-0.6688,1.012
21.01433791,-0.15,0.7464,-0.6649,1.011
21.02040473,-0.1505,0.7488,-0.6674,1.014
21.02119921,-0.1515,0.7488,-0.6659,1.013
21.02182989,-0.1486,0.7498,-0.6674,1.015
21.03902817,-0.1476,0.7478,-0.6659,1.012
21.03979353,-0.1486,0.7493,-0.6693,1.016
21.0400602,-0.1515,0.7503,-0.6654,1.014
21.04028254,-0.1481,0.7493,-0.6654,1.013
21.04049801,-0.1471,0.7473,-0.6635,1.01
21.04071072,-0.1491,0.7483,-0.6625,1.01
21.04090603,-0.1515,0.7512,-0.6639,1.014
21.04276812,-0.1476,0.7512,-0.6635,1.013
21.04428562,-0.1481,0.7503,-0.6644,1.013
21.04637202,-0.1471,0.7498,-0.662,1.011
21.04916369,-0.1496,0.7473,-0.6639,1.011
21.05182749,-0.1491,0.7503,-0.6649,1.014
21.0542615,-0.15,0.7503,-0.6649,1.014
21.05679244,-0.151,0.7512,-0.6644,1.014
21.05941322,-0.15,0.7478,-0.6649,1.012
21.06192343,-0.1476,0.7503,-0.6669,1.015
21.06435973,-0.1452,0.7527,-0.6659,1.015
21.06693244,-0.1481,0.7503,-0.6664,1.014
21.06864015,-0.1437,0.7532,-0.6625,1.013
21.07114614,-0.1476,0.7493,-0.6635,1.012
21.07496562,-0.1437,0.7517,-0.6639,1.013
21.07757671,-0.1476,0.7517,-0.6644,1.014
21.0784152,-0.1476,0.7498,-0.6664,1.014
21.08160504,-0.1442,0.7498,-0.6639,1.012
21.08344202,-0.1437,0.7512,-0.6654,1.014
21.08656458,-0.1422,0.7468,-0.6654,1.01
21.08915723,-0.1452,0.7517,-0.6659,1.015
21.09143666,-0.1442,0.7512,-0.6669,1.015
21.09388796,-0.1422,0.7517,-0.6669,1.015
21.09591197,-0.1461,0.7512,-0.6674,1.015
21.09848551,-0.1442,0.7488,-0.6654,1.012
21.10103426,-0.1422,0.7498,-0.6664,1.013
21.1029089,-0.1422,0.7503,-0.6659,1.013
21.10533432,-0.1442,0.7522,-0.6664,1.015
21.10860416,-0.1437,0.7498,-0.6639,1.012
21.11004629,-0.1417,0.7498,-0.662,1.01
21.11258103,-0.1432,0.7498,-0.6664,1.013
21.11527525,-0.1466,0.7503,-0.6639,1.013
21.12118041,-0.1456,0.7493,-0.6649,1.012
21.12227781,-0.1437,0.7478,-0.6683,1.013
21.12261343,-0.1466,0.7488,-0.6635,1.011
21.14028239,-0.1461,0.7498,-0.6664,1.014
21.14095171,-0.1456,0.7449,-0.6679,1.011
21.14121041,-0.1447,0.7478,-0.6693,1.014
21.14141692,-0.1437,0.7454,-0.6674,1.011
21.14162593,-0.1461,0.7478,-0.6679,1.013
21.14181051,-0.1456,0.7473,-0.6703,1.014
21.14198874,-0.1437,0.7434,-0.6713,1.012
21.14218348,-0.1461,0.7424,-0.6713,1.012
21.14443385,-0.1447,0.7439,-0.6703,1.012
21.14677197,-0.1437,0.7444,-0.6718,1.013
21.14986468,-0.1442,0.7454,-0.6708,1.013
21.15263786,-0.1442,0.7478,-0.6708,1.015
21.15538124,-0.1417,0.7464,-0.6708,1.013
21.15711083,-0.1437,0.7478,-0.6718,1.015
21.15934239,-0.1456,0.7468,-0.6703,1.014
21.1624764,-0.1452,0.7478,-0.6688,1.014
21.16538921,-0.1461,0.7483,-0.6698,1.015
21.16691937,-0.1452,0.7478,-0.6664,1.012
21.16917838,-0.1452,0.7478,-0.6698,1.014
21.17292968,-0.1422,0.7483,-0.6683,1.013
21.17573541,-0.1437,0.7464,-0.6659,1.011
21.17653541,-0.1437,0.7478,-0.6674,1.013
21.17970963,-0.1456,0.7468,-0.6674,1.012
21.18214994,-0.1456,0.7498,-0.6649,1.013
21.18433281,-0.1452,0.7473,-0.6649,1.011
21.18695171,-0.1515,0.7503,-0.6669,1.015
21.18994775,-0.151,0.7498,-0.6688,1.016
21.1919451,-0.1461,0.7483,-0.6674,1.013
21.19449275,-0.1471,0.7478,-0.6654,1.012
21.19702603,-0.1461,0.7478,-0.6654,1.012
21.19929176,-0.1486,0.7493,-0.6649,1.013
21.20137234,-0.15,0.7488,-0.6659,1.013
21.20372411,-0.151,0.7507,-0.6659,1.015
21.20571129,-0.1491,0.7498,-0.6669,1.014
21.20854765,-0.1481,0.7507,-0.6654,1.014
21.21065614,-0.1466,0.7493,-0.6659,1.013
21.21313109,-0.1456,0.7468,-0.6674,1.012
21.22142114,-0.1476,0.7483,-0.6674,1.013
21.22231656,-0.1471,0.7522,-0.6679,1.017
21.22292088,-0.1471,0.7507,-0.6659,1.014
21.22331895,-0.1447,0.7527,-0.6649,1.015
21.24366635,-0.1476,0.7527,-0.6683,1.017
21.24435656,-0.1486,0.7498,-0.6679,1.015
21.2445951,-0.1476,0.7488,-0.6635,1.011
21.24478577,-0.1471,0.7493,-0.6649,1.013
21.24496874,-0.1447,0.7488,-0.6669,1.013
21.24515536,-0.1432,0.7522,-0.6664,1.015
21.24533801,-0.1461,0.7503,-0.6639,1.012
21.24551416,-0.1422,0.7478,-0.6679,1.013
21.24569739,-0.1452,0.7488,-0.6674,1.013
21.24868458,-0.1456,0.7498,-0.6688,1.015
21.25085963,-0.1461,0.7488,-0.6679,1.014
21.25259348,-0.1447,0.7444,-0.6669,1.01
21.25516952,-0.1442,0.7468,-0.6679,1.012
21.25865129,-0.1461,0.7488,-0.6659,1.013
21.26004124,-0.1456,0.7493,-0.6664,1.013
21.2630302,-0.1471,0.7478,-0.6679,1.013
21.26552713,-0.1461,0.7459,-0.6654,1.01
21.26862489,-0.1471,0.7444,-0.6693,1.012
21.26975807,-0.1496,0.7478,-0.6664,1.013
21.27231322,-0.151,0.7493,-0.6693,1.016
21.27559963,-0.1486,0.7478,-0.6698,1.015
21.27771968,-0.1481,0.7498,-0.6659,1.014
21.27971973,-0.1496,0.7468,-0.6708,1.015
21.28324583,-0.1466,0.7507,-0.6683,1.016
21.28451994,-0.1471,0.7503,-0.6679,1.015
21.28685583,-0.1461,0.7503,-0.6674,1.015
21.28916291,-0.1452,0.7483,-0.6679,1.013
21.29227291,-0.1476,0.7522,-0.6659,1.015
21.29466411,-0.1456,0.7503,-0.6688,1.016
21.29659874,-0.1437,0.7498,-0.6708,1.016
21.29996124,-0.1447,0.7498,-0.6698,1.016
21.30143307,-0.1461,0.7483,-0.6664,1.013
21.30401869,-0.1466,0.7517,-0.6674,1.016
