time,gFx,gFy,gFz,TgF
1.038806197,-0.0431,0.1818,1.0330,1.050
1.041006197,-0.0441,0.1867,1.0452,1.063
1.049584635,-0.0470,0.1901,1.0525,1.071
1.050171197,-0.0382,0.1960,1.0745,1.093
1.050489322,-0.0270,0.1970,1.1004,1.118
1.051255781,-0.0123,0.1970,1.1146,1.132
1.052838124,-0.0011,0.1921,1.1253,1.142
1.055336406,0.0096,0.1941,1.1439,1.160
1.059075624,0.0155,0.1916,1.1614,1.177
1.061719166,0.0238,0.1906,1.1678,1.183
1.063630364,0.0311,0.1877,1.1727,1.188
1.065688958,0.0365,0.1828,1.1766,1.191
1.068826458,0.0433,0.1794,1.1746,1.189
1.070345833,0.0492,0.1774,1.1815,1.196
1.073258593,0.0560,0.1750,1.1790,1.193
1.076528333,0.0575,0.1789,1.1727,1.188
1.077753697,0.0585,0.1818,1.1624,1.178
1.080480676,0.0648,0.1843,1.1453,1.162
1.083562343,0.0819,0.1887,1.1453,1.164
1.085781197,0.1015,0.1726,1.1307,1.148
1.088198906,0.1054,0.1452,1.1155,1.130
1.090063124,0.0844,0.1281,1.1189,1.129
1.093133593,0.0629,0.1325,1.1189,1.129
1.095820676,0.0536,0.1511,1.1092,1.121
1.098280156,0.0277,0.1774,1.1038,1.118
1.100222708,0.0140,0.1897,1.0936,1.110
1.10285052,0.0136,0.1994,1.0760,1.094
1.104581874,0.0140,0.2053,1.0550,1.075
1.106975051,0.0018,0.2111,1.0325,1.054
1.109786249,-0.0197,0.2107,1.0125,1.034
1.111970729,-0.0450,0.2185,0.9915,1.016
1.114228749,-0.0660,0.2317,0.9695,0.999
1.117806666,-0.0900,0.2492,0.9558,0.992
1.119135937,-0.1061,0.2722,0.9612,1.005
1.121852083,-0.1149,0.2981,0.9485,1.001
1.124032968,-0.1036,0.3283,0.9432,1.004
1.126499583,-0.1163,0.3620,0.9544,1.027
1.129483854,-0.1447,0.3889,0.9617,1.047
1.131389583,-0.1520,0.3879,0.9622,1.049
1.136960208,-0.1574,0.3869,0.9837,1.069
1.13771901,-0.1647,0.3962,1.0154,1.102
1.138844635,-0.1666,0.4162,1.0174,1.112
1.142490364,-0.1657,0.4177,0.9934,1.090
1.14841177,-0.1818,0.4026,1.0594,1.148
1.149170885,-0.1974,0.3991,1.0882,1.176
1.149500729,-0.1994,0.3913,1.0818,1.168
1.15382651,-0.1881,0.3860,1.0599,1.144
1.154360624,-0.1896,0.3738,1.1014,1.178
1.157139635,-0.1876,0.3596,1.1409,1.211
1.159310989,-0.1769,0.3440,1.1502,1.213
1.161795364,-0.1564,0.3210,1.1360,1.191
1.164312343,-0.1246,0.2976,1.1326,1.178
1.165947343,-0.0729,0.2732,1.1224,1.157
1.169086822,-0.0509,0.2546,1.1048,1.135
1.170876718,-0.0304,0.2409,1.0809,1.108
1.174436041,-0.0094,0.2243,1.0589,1.082
1.177015208,0.0140,0.2131,1.0359,1.058
1.178788124,0.0341,0.1999,1.0091,1.029
1.181014322,0.0536,0.1853,0.9783,0.997
1.184220468,0.0702,0.1726,0.9583,0.976
1.186275156,0.0770,0.1662,0.9432,0.961
1.188917343,0.0853,0.1643,0.9300,0.948
1.191670728,0.1005,0.1584,0.9212,0.940
1.194286301,0.1093,0.1574,0.9134,0.933
1.196311562,0.1117,0.1564,0.9046,0.925
1.198028749,0.1195,0.1589,0.9090,0.930
1.201195468,0.1215,0.1579,0.9114,0.933
1.203853385,0.1249,0.1613,0.9246,0.947
1.205786353,0.1337,0.1696,0.9143,0.940
1.208292812,0.1317,0.1731,0.9285,0.954
1.210164791,0.1229,0.1765,0.9539,0.978
1.212499322,0.1156,0.1814,0.9612,0.985
1.214793749,0.1312,0.1941,0.9671,0.995
1.217693228,0.2133,0.2121,0.9876,1.032
1.219817812,0.2245,0.2024,1.0052,1.050
1.222206718,0.2162,0.1838,1.0169,1.056
1.226139166,0.2123,0.1755,1.0237,1.060
1.227018176,0.1962,0.1740,1.0364,1.069
1.229550728,0.1762,0.1755,1.0530,1.082
1.232120989,0.1640,0.1774,1.0672,1.094
1.237065468,0.1493,0.1804,1.0735,1.099
1.237826874,0.1371,0.1828,1.0687,1.093
1.239407343,0.1268,0.1882,1.0608,1.085
1.247998906,0.1220,0.1950,1.0496,1.075
1.248790728,0.1127,0.2194,1.0452,1.074
1.249125051,0.1239,0.2414,1.0359,1.071
1.249437499,0.1254,0.2390,1.0291,1.064
1.252284218,0.1215,0.2414,1.0179,1.053
1.254880364,0.1205,0.2434,1.0018,1.038
1.256837135,0.1107,0.2434,1.0013,1.036
1.259607343,0.0648,0.2395,1.0828,1.111
1.261489374,0.0150,0.2268,1.0784,1.102
1.264750208,-0.0490,0.1296,0.8972,0.908
1.267167083,-0.1027,0.0886,1.0369,1.046
1.268906093,-0.0387,0.1389,0.9309,0.942
1.271404478,-0.0070,0.1941,0.9974,1.016
1.274361458,0.0277,0.2033,1.0242,1.045
1.277055937,0.1029,0.2033,1.0218,1.047
1.279545781,0.2128,0.1980,1.0110,1.052
1.282270468,0.2699,0.2126,1.0232,1.079
1.284752083,0.2831,0.2248,1.0237,1.086
1.286079426,0.2733,0.2321,1.0130,1.075
1.288859739,0.2416,0.2302,1.0184,1.072
1.292112708,0.2143,0.2419,1.0086,1.059
1.294534791,0.1806,0.2546,0.9978,1.046
1.296678958,0.1327,0.2693,0.9949,1.039
1.29866401,0.0873,0.2805,0.9974,1.040
1.30270302,0.0380,0.2912,0.9934,1.036
1.303676718,-0.0021,0.2995,0.9871,1.032
1.305655989,-0.0348,0.3093,0.9729,1.022
1.308456666,-0.0660,0.3200,0.9607,1.015
1.310397916,-0.0841,0.3337,0.9461,1.007
1.313062187,-0.0963,0.3366,0.9226,0.987
1.315554531,-0.0988,0.3396,0.9060,0.973
1.317907395,-0.0944,0.3366,0.8909,0.957
1.320270781,-0.0817,0.3362,0.8831,0.948
1.322736249,-0.0758,0.3274,0.8733,0.936
1.326291301,-0.0685,0.3210,0.8655,0.926
1.327832551,-0.0558,0.3147,0.8577,0.915
1.330313958,-0.0372,0.3054,0.8474,0.902
1.332549947,-0.0153,0.3073,0.8294,0.885
1.336624426,0.0136,0.3088,0.8186,0.875
1.337415468,0.0468,0.3059,0.8123,0.869
1.34005401,0.0868,0.3093,0.8030,0.865
1.347385728,0.1337,0.3113,0.7952,0.864
